"","Gene.ID","logFC","P.Value"
"Os.2691.1.S1_a_at","4331490",-0.0604699968828371,0.33780412249203
"Os.57328.1.S1_at","107278586",-0.10177689093176,0.337926548911062
"Os.50516.1.S1_at","4342174",-0.119469654531582,0.337974204549243
"Os.13799.1.S1_at","4329331",-0.110403106359525,0.338009188208069
"Os.52056.1.S1_at","4326611",0.0975333411540547,0.338030286181868
"Os.2328.1.S1_at","4324953",0.0720056189922484,0.33817754369689
"Os.46054.1.S1_at","4348952",0.104744316968203,0.33821998529317
"Os.16171.1.A1_at","4329429",-0.113454510630964,0.338261301593288
"Os.28809.1.S1_at","4323912",-0.317082505006132,0.338264354793212
"Os.52143.1.S1_at","4344989",0.0261769191891796,0.338294047681632
"Os.11530.1.S1_at","4335661",0.0178705772414851,0.338567539504948
"Os.50008.1.S1_at","4347153",-0.220372198060119,0.338574349670378
"Os.9399.1.S1_at","4351648",-0.0754031613151795,0.338647046745135
"Os.24106.1.S1_at","9268583",0.0158583775282337,0.338763558411889
"Os.8872.3.S1_at","4328373",0.0159449209912177,0.338827887443168
"Os.55743.1.S1_at","4349832",0.0241364198736802,0.338862086332027
"Os.9009.1.S1_x_at","4348591",0.0368296630468441,0.338936456370073
"Os.51496.1.S1_at","4342313",-0.0518502494513702,0.338979468082853
"Os.10810.1.S1_at","4341494",-0.0234791986517457,0.338989345141294
"Os.8608.1.S1_a_at","4337845",-0.114576940391027,0.339007848293385
"Os.53595.1.S1_at","4329152",0.014194066982141,0.339176684511861
"Os.24721.1.S1_at","4347241",0.0161914119428959,0.339210078539318
"Os.28216.2.S1_a_at","4343604",0.0984939449322439,0.339254810406794
"Os.20593.1.S1_x_at","4338430",-0.0319622495648328,0.339386933248218
"Os.48209.1.A1_at","4341321",0.0139087800448143,0.339482639364646
"Os.52466.1.S1_at","4344764",0.0626233222288501,0.339600343402516
"Os.30607.1.S1_at","4326041",-0.21298754577375,0.339607853217561
"Os.26384.1.S1_at","4347311",-0.100946059402315,0.339629530219622
"Os.11500.1.S1_at","4338222",-0.0435918083319748,0.339675530739831
"Os.12760.2.S1_at","4335450",0.0205490882449615,0.339725887922773
"Os.28607.1.S1_at","4350112",0.0161125495241992,0.339784756140998
"Os.54481.2.S1_at","4336780",-0.0959453827985204,0.339824535485722
"Os.17805.1.S3_s_at","9271540",0.0162185872472631,0.339879697375054
"Os.7370.1.S1_at","4333399",-0.0358740700880738,0.339970020706001
"Os.5362.1.S1_at","4345452",0.038530601338957,0.340006280309685
"Os.19388.1.S1_at","4334823",-0.0531902352514813,0.340105711392975
"Os.53106.1.S1_at","4332428",0.0268462541167818,0.340179119403799
"Os.11089.1.S1_at","4341989",-0.0747623715056083,0.34018747589349
"Os.46758.1.S1_at","9272440",0.264895744112622,0.340214449145762
"Os.54022.1.S1_at","4350124",0.0403708657138253,0.340233732336229
"Os.52107.1.S1_at","4351825",-0.0274039901524632,0.340277824448229
"Os.53639.1.S1_at","4335987",0.177150031953804,0.34031500849245
"Os.31613.2.S1_x_at","4326592",0.0366296607539578,0.340330501427268
"Os.37304.1.S1_at","4344117",0.0166270277874663,0.34035460951433
"Os.17998.1.S1_at","4333783",0.184582901570894,0.340376387503317
"Os.26431.1.A1_a_at","4324631",-0.0988168676224852,0.340410432001751
"Os.40093.1.S1_at","4329393",0.015092401503928,0.340436937442354
"Os.8596.1.S1_at","4349688",-0.0477981748909233,0.340451582364429
"Os.10633.1.S1_at","4327708",-0.0310700698231319,0.34053723415526
"Os.12750.1.S1_a_at","4342214",0.0408216760608773,0.340612636789026
"Os.50305.1.A1_at","4336224",-0.135692486902527,0.340648490572399
"Os.54153.1.S1_at","4345294",0.0136887139040853,0.340752510530075
"Os.56712.1.S1_at","4340460",0.0579412227618432,0.340894291942684
"Os.15306.1.S1_a_at","4345606",0.124941508829229,0.340894793252085
"Os.6325.1.A1_x_at","9269084",0.220787364834941,0.340944807740001
"Os.8185.1.S1_s_at","4336476",0.05642255883253,0.341006105597348
"Os.50323.1.S1_at","4342978",0.098415589457546,0.341029502506983
"Os.1107.2.S1_s_at","4326989",0.11998316195261,0.341208177433375
"Os.41043.1.S1_at","4327808",0.0303712996095284,0.341269570534157
"Os.55730.1.S1_at","4337551",0.130158822623155,0.341362733888637
"Os.19005.2.S1_at","4327777",-0.0478098066661676,0.341403006642645
"Os.9800.1.S1_at","9268640",0.0500341095209054,0.341440121395183
"Os.17896.1.S1_at","4350629",-0.0598907895026404,0.341476562931812
"Os.54094.1.S1_at","4329062",0.0231680800285448,0.341530244185185
"Os.15942.2.S1_at","4327927",0.0122462166218633,0.341684700051455
"Os.14979.1.S2_at","4334515",-0.031609825560472,0.341688159355703
"Os.46048.1.S1_x_at","4325212",0.0505741530255972,0.341748253251534
"Os.15913.1.S1_a_at","4329833",0.0427216930731191,0.341855742990841
"Os.33977.1.S1_at","4325085",-0.0939553450020973,0.341865770106773
"Os.5060.1.S1_at","4346016",-0.0440359084906081,0.341897231484732
"Os.18073.1.S1_at","9271765",-0.15507951810304,0.341937352362527
"Os.46495.1.S1_at","4349294",0.0233492278880063,0.342021133987076
"Os.54256.1.S1_at","4337286",-0.0828005044937861,0.342116437714936
"OsAffx.7064.1.S1_at","4350048",0.0767766707305872,0.342185815206495
"Os.25029.1.S1_at","4339627",0.0588598412123336,0.342284083051492
"Os.22560.1.A1_s_at","4337923",-0.0604832923825001,0.342315767936839
"Os.9046.1.S1_at","4348488",-0.141638402895401,0.342368123992135
"Os.19792.1.S1_at","4337014",-0.0642957579050716,0.342370486451783
"Os.52727.1.S1_at","4324980",-0.13084253776801,0.342415393419682
"Os.32997.1.S1_at","4343000",0.0148592137823362,0.342448445431734
"Os.29772.2.S1_at","4333389",0.0721108025816206,0.342483713945268
"Os.9489.1.S1_x_at","4345362",0.0615599719935904,0.342589352595076
"Os.54649.1.S1_at","4328267",0.0142625070961619,0.34259094391124
"Os.57098.1.S1_at","9272654",0.0147800201383568,0.342608852777253
"Os.9231.1.S1_at","4334896",0.0601889072498594,0.34261359496945
"Os.51100.1.S1_at","9271954",0.0136808798044212,0.342791430055479
"Os.52685.1.S1_at","4336846",0.177850516742247,0.342822141100176
"Os.7972.1.S1_at","4329955",-0.293330547383347,0.342955387805385
"Os.5441.1.S1_at","4349188",0.0830252595367398,0.343002198926902
"Os.7218.2.S1_at","4327980",0.0310441218258424,0.343097967346825
"Os.35204.1.S1_at","4342790",-0.102671933249108,0.343227032577182
"Os.54102.1.S1_x_at","107281803",-0.139307426987444,0.343348789469999
"Os.31736.1.S1_at","4344742",0.0162049244833673,0.343367244903989
"Os.17990.1.S1_at","4336744",-0.0857709309330943,0.343413374344108
"Os.48513.2.S1_x_at","4337309",0.170375506559897,0.343495661418626
"Os.7675.1.S1_at","4349038",-0.0655943096245437,0.343524020700387
"OsAffx.5420.1.S1_x_at","4343041///4328997",-0.118130701779856,0.343641704052266
"Os.8957.1.S1_a_at","4324799",0.0806602908838823,0.343699502514188
"Os.55819.1.S1_at","4345774",-0.0349445291274488,0.343773650605098
"Os.12732.1.S1_at","4349477",0.0144343885616234,0.343812616633719
"Os.50322.1.S2_at","4328035",0.0101239689339883,0.343821008312382
"Os.51858.1.S1_at","4345772",0.0759663699035604,0.3439013951339
"Os.24690.2.S1_s_at","4337190",-0.0848422791828312,0.343996205008124
"Os.37141.1.S1_at","4343015",-0.42900682448516,0.344059567702007
"Os.46458.1.S1_at","4348708",0.0495206245984159,0.344112125619599
"Os.53675.1.S1_at","4339462",0.113891091664599,0.34414990545729
"Os.53323.1.S1_s_at","4342066",0.0195170945505403,0.34415694840803
"Os.55662.1.S1_at","4352576",0.10992320198314,0.344263023480591
"Os.46330.1.S1_at","9272124",0.158643686148176,0.344317451744327
"Os.8968.1.S1_x_at","4330544",0.0980942493466532,0.344423241718864
"Os.10394.1.S1_at","4346140",0.0565736531069505,0.344443627414568
"Os.47899.1.S1_at","4331277",0.00929501598135918,0.344470348540866
"Os.49090.1.S1_at","4331168",-0.0674082032864378,0.344660800543358
"Os.24061.1.A1_at","4330556",-0.0826294681946709,0.344685189932734
"Os.31301.1.S1_at","4325265",0.0247982658297303,0.344750710658721
"Os.52700.1.S1_at","4347113",0.0227490254917324,0.344803780714109
"Os.7649.1.S1_at","4349767",-0.0286954446439509,0.344840433055109
"Os.57429.1.S1_x_at","4348724",0.229940237005245,0.344884054348071
"Os.27389.1.S1_at","4346963",-0.0847976972535216,0.344939470837538
"Os.27728.1.S1_at","4352358",0.012756439363919,0.344949783941393
"Os.15583.1.S1_at","4346269",0.0354674816044724,0.345087269091292
"Os.18714.1.S2_at","4348283",-0.153418358614235,0.345095636966465
"Os.53731.1.S1_at","4337092",0.0250274589729838,0.3452512719246
"Os.12692.1.S1_at","4333966",-0.0874014131875001,0.345297334362532
"Os.12640.2.S1_at","4325091",0.00953687556336691,0.345328655413463
"Os.49666.1.S1_at","9269535",-0.058614716039779,0.345476440193184
"OsAffx.26865.1.S1_x_at","4338118",0.00932128103834851,0.345502044189408
"Os.19872.1.S1_at","4329862",0.0696687051164488,0.34552483324697
"Os.51833.2.S1_at","4342609",0.0306677975086411,0.345646908890125
"Os.47039.1.S1_x_at","4352868",0.0887896117428237,0.345650745419112
"Os.28061.1.S1_at","4333025",0.0841658539220571,0.345768856950865
"Os.49342.1.S1_at","4341192",-0.114322930640786,0.34588157156995
"Os.49817.1.S1_at","9270694",-0.202937241390985,0.345922681525821
"Os.56057.1.S1_at","4341498",0.0536333588974767,0.345979823375171
"Os.8788.1.S1_at","4348834",0.11485926608937,0.346054112691574
"Os.17385.1.S1_at","4341424",0.105179120898377,0.346161382719807
"Os.46678.1.S1_at","4348658",0.163426065282622,0.346168009476585
"Os.52132.2.S1_x_at","9267527",0.0136885487698453,0.346252639494381
"Os.53004.1.S1_at","4351817",0.0265924885401931,0.346311491976597
"Os.52622.1.S1_at","4344030",0.0563601780331551,0.346419631963929
"Os.27953.1.S1_x_at","4324365",-0.0856943489691711,0.346435093141225
"Os.49839.1.S1_at","4339850",0.0665184862564061,0.346441910332088
"Os.27953.2.S1_at","4324365",0.0651803868028673,0.346485038654826
"Os.55142.1.S1_at","4350349",0.0153281493877859,0.346611249847471
"Os.16993.1.S1_at","4325232",0.0512008621752873,0.346651278505398
"Os.12648.1.S1_at","4346539",0.0621284052924125,0.346691742594466
"Os.50432.1.S1_at","9268080",0.400114855242525,0.346752921064406
"Os.49835.1.S1_at","4342119",0.0173254020526739,0.346786654206073
"Os.49637.1.S1_at","4339141",0.0120151676584821,0.346804795258248
"Os.53792.1.S1_at","9268876",0.0232465345042514,0.347124216048659
"Os.13003.1.S1_at","4339314",0.132047659174894,0.347144989794602
"Os.9685.2.S1_at","4347074",-0.163071487570717,0.34725552251522
"Os.46513.1.S1_at","4348951",0.083872009160002,0.347281240862012
"Os.22775.1.S2_a_at","4330958",0.0883465405700186,0.347336810588144
"Os.55529.1.S1_at","4341193",0.0166437960328256,0.347354339758979
"Os.31879.1.S1_at","4333552",0.0491673481180825,0.34745774315445
"Os.47875.2.S1_at","4339838",0.0581114957470774,0.347462345249282
"OsAffx.7698.1.S1_x_at","4352149",-0.165367620995912,0.347547894671873
"Os.54786.1.S1_at","4345697",0.045096597765593,0.347574849630666
"Os.16625.1.S1_at","4330019",-0.0588102160016932,0.347665832582316
"Os.49739.1.S1_at","9269259",0.101435850902694,0.347774515677541
"Os.38013.1.S1_a_at","4331890",0.117216099756007,0.347812413158048
"Os.17645.1.S1_at","4333727",-0.0722300122239155,0.347933966357303
"Os.28686.1.S1_at","4327943",0.232988371515913,0.347944735395875
"Os.10595.2.S1_at","4329897",0.0306127312343576,0.347954162759506
"Os.54442.1.S1_x_at","4350349",0.127116215051051,0.347972693059781
"Os.27484.2.A1_at","4328408",0.0100164503182296,0.348016330608036
"Os.25494.1.S1_at","4338506",-0.0691451595239361,0.34808792808426
"Os.39035.1.S1_at","4343901",0.0180504901590672,0.348188353174173
"Os.57398.1.S1_at","4347034",0.0297966881283607,0.348297455695569
"Os.53749.1.S1_at","9267420",-0.146670913395886,0.348528071555448
"Os.14607.1.S1_x_at","4331334",-0.0485198932687823,0.348599399579144
"Os.49727.1.S1_at","4333042",-0.0232339079518504,0.348637271463243
"Os.33440.1.S1_at","4325785",-0.0890606010633688,0.348637608833358
"Os.9404.1.S1_at","4333149",0.0722020367411638,0.348661348666947
"Os.54233.1.S1_at","4348390",-0.181029478291171,0.348826036229965
"Os.53050.1.S1_at","4345517",0.0151473295310955,0.348904758206103
"Os.57141.1.S1_at","4347280",-0.287904107326991,0.348976518920725
"OsAffx.28082.1.S1_at","4341634",-0.133012798495102,0.349012373761372
"Os.9471.1.S1_a_at","4346056",-0.0621162567374256,0.349240710375577
"Os.21860.1.S1_at","4329672",-0.0460440264072837,0.349345126688774
"Os.40368.1.A1_s_at","9267810",0.0847681634090858,0.349362363337783
"Os.32118.1.S1_at","4327877",0.0231892312248934,0.349422591193082
"Os.57314.1.S1_at","9267013",-0.219446421503684,0.349648312740054
"Os.38989.1.S1_at","9270793",0.0590979602389154,0.349759438389406
"Os.5633.2.S1_at","4335634",-0.22604985195252,0.349867406870429
"Os.53773.1.S1_s_at","4345537",0.0360717328940208,0.349882077132339
"Os.12791.1.S1_a_at","4337596",-0.0632172189038815,0.349905012077806
"Os.52234.1.S1_at","4328122",0.119161027306104,0.349937101705427
"Os.1423.1.S1_at","4324038",-0.0582395806008851,0.350007804216613
"Os.54294.1.S1_at","4323873",0.192000620815968,0.350102270613445
"Os.23191.1.S1_at","4346901",-0.0404154520357878,0.350239914012701
"Os.32938.1.S1_at","9269413",0.0931192922539896,0.350243196910665
"Os.6166.1.S1_at","4335219",-0.0638263343438901,0.350294068352219
"Os.23308.1.A1_at","4332315",0.151494794693807,0.350472804526698
"Os.53694.1.S1_at","9271769",0.0912916429398383,0.350481297536371
"Os.18604.1.S1_at","4334458",-0.14291766499275,0.350701292930084
"OsAffx.4948.1.S1_at","4341028",0.0387317336131372,0.350824125103216
"Os.14560.1.S1_at","4328476",0.0191924300085766,0.350934714629139
"Os.57487.1.S1_at","4336600",0.0863733957042077,0.350968713623788
"Os.54773.1.S1_at","4350498",0.144738658177245,0.351070087880592
"OsAffx.10094.1.A1_at","4343218",-0.0380369239131289,0.351148874309094
"Os.7400.1.S1_at","4343867",0.0343933511678145,0.351160911045996
"Os.54608.1.S1_x_at","4326897",0.0115939440093755,0.351207844808365
"Os.33335.1.S1_at","4326117",0.0131904296906247,0.351213179525646
"Os.51137.1.S1_at","4338111",0.0652300874227745,0.351252682997962
"Os.1501.1.S1_at","4342570",0.0134268610085151,0.351271776517137
"Os.49512.1.S1_s_at","4339589",0.0529864480132609,0.351274802835596
"Os.52719.1.S1_at","4341946",0.0127289032856908,0.351287272391575
"Os.14423.1.S1_x_at","4340498",-0.0570436840159783,0.351486301437205
"Os.55342.1.S1_at","4345672",0.0919056933254669,0.351499013625767
"Os.5762.3.S1_at","4345186",0.0137414858370803,0.351504652127006
"Os.20810.2.S1_x_at","4325594",0.0217085456420896,0.351593676970502
"Os.10953.1.A1_at","4329512",-0.0445502077015671,0.351742009209703
"Os.36470.1.S1_at","4342858",-0.34050574328248,0.352029799165086
"Os.17971.1.S1_at","4334938",-0.0907913973811514,0.352049123683536
"Os.54011.1.S1_at","4324769",0.00979716704877998,0.352072250745176
"Os.338.4.S1_s_at","4345873",0.0759528252565183,0.352121890575318
"Os.53316.1.S1_at","4352705",0.0759690972408933,0.352165928308587
"Os.7516.1.S1_at","4339274",0.137763635640896,0.352300293604662
"Os.25530.1.S1_at","4336394",-0.103006551292764,0.352325572326392
"Os.6776.1.S1_at","4343487",0.130790857370713,0.352442838857179
"Os.16116.1.S2_at","4330633",-0.0613781382618672,0.352526621541175
"Os.35939.1.S1_at","4338982",0.0402287905498557,0.352536608809606
"Os.18556.1.S1_x_at","4334846",0.0403429928120786,0.352552552031259
"Os.15242.1.S1_at","4342678",0.0454784674393878,0.352605673555027
"Os.49495.1.S1_at","4332303",-0.123363125401005,0.352624124730409
"Os.57503.1.S1_at","4331638",0.0167347988657145,0.352721096447565
"Os.56873.1.S1_x_at","4332965",0.0319343768757081,0.352757349816224
"Os.27453.1.S1_at","4350302",-0.0546376905783408,0.352867990795625
"Os.49254.1.S1_at","4330350",-0.1344879275043,0.352872972892284
"Os.52673.1.S1_at","4343067",0.224187731650495,0.352946735050428
"Os.47625.1.A1_s_at","4337732///4337730",0.0697291613234157,0.35319903959708
"Os.31151.1.S1_at","107281149",-0.0117418174442707,0.353217767757867
"Os.46804.1.S2_x_at","4349401",-0.157348345389601,0.353258376183129
"Os.56305.1.S1_at","9270068",0.00990334297420503,0.353291073184481
"Os.27333.3.S1_at","9267168",0.0136806509865832,0.353410412332691
"Os.50189.2.S1_at","4341867",0.0133079433710659,0.353414197395228
"Os.57102.1.S1_at","4343313",-0.0288817471067908,0.353420649317623
"Os.13504.1.S1_s_at","4331755",0.049023216185095,0.35358724367244
"Os.49493.1.S1_at","4349775",-0.0997365384096849,0.353783176671216
"Os.50528.1.S1_at","4331367",0.0203106228162748,0.353964714781687
"Os.24417.1.S2_at","4345494",0.0143828538538746,0.353966710582667
"Os.56061.1.S1_at","4348626",0.0118527291964701,0.354100704114327
"OsAffx.24981.1.S1_at","4331629",-0.0780910144968683,0.354114513973014
"Os.9274.1.S1_at","4341707",0.0464166145490896,0.354191569823689
"Os.35186.1.S1_x_at","4332808",-0.0585866963408002,0.354234523541845
"Os.51748.1.S1_at","4328254",0.0121754034592625,0.354302630598029
"Os.4975.1.S1_at","4328656",0.0166486998923552,0.354395895978311
"Os.5538.1.S1_at","107276097",-0.101576325240807,0.354437937885837
"Os.25439.1.S1_at","4348269",-0.025248651296216,0.35451681338795
"Os.47740.1.S1_at","4336785",0.0846921053774548,0.354560170492626
"Os.27324.1.S1_a_at","4350981",-0.0364430802330329,0.354596588291964
"Os.7011.1.S2_at","4350836",0.0126086810981065,0.354692968090661
"Os.52105.1.S1_x_at","4339769",0.0729242097767373,0.354761704921812
"Os.27277.2.S1_s_at","4341819",-0.0426817905623138,0.354806039224899
"Os.34151.1.S1_a_at","4330368",-0.135463596830511,0.354855055734868
"Os.49488.1.S1_at","4342435",0.1635056233676,0.354979199166299
"Os.55266.1.S1_at","4342692",-0.121131290998364,0.355111010157338
"Os.52299.1.S1_at","4350929",0.0119323706038101,0.355113663280602
"Os.55257.1.S1_at","4338064",-0.0161775363500434,0.355146267850653
"Os.40383.1.S1_at","4351181",0.0663299966954773,0.355265532894253
"Os.7324.1.S1_at","4328208",-0.0582990591095776,0.355281088922976
"Os.33928.1.S1_x_at","4324092",-0.0282686431228476,0.355312041417998
"Os.8525.2.S1_at","4330726",0.0115517985779672,0.355550309069588
"Os.14693.1.S2_at","4332208",-0.0971021553927667,0.355647072973106
"Os.7450.1.S1_at","9270645",0.0278780251821176,0.355724010593076
"Os.52274.1.S1_at","4331349",0.0127934029928052,0.355886765991396
"OsAffx.5071.1.S1_s_at","4341509",-0.0130049156656655,0.355888448191342
"Os.10215.2.A1_at","4328012",0.0112037729197256,0.355990556859721
"Os.31151.2.S1_at","4334503",-0.134740267716609,0.356109921549275
"Os.18166.1.S2_at","4332541",-0.0794761716609229,0.356199879151583
"Os.56207.1.A1_at","4340900",0.0270577005309813,0.3562284832037
"Os.51975.1.S1_x_at","4338607",-0.0198737400496101,0.356278606288513
"Os.23682.1.S1_at","4344004",0.112819061144696,0.356447946998394
"Os.12814.3.S1_at","4341551",0.0723244638064173,0.356450385651724
